"main_production_country","main_production_company","main_producer_name","editor_name","main_director_name","main_actor3_name","main_actor2_name","main_actor1_name","title","imdb_id","imdb_url","imdb_score","budget_in_millions","month_of_release","year_of_release","duration_in_hours","main_lang","total_number_languages","genre_action","genre_adventure","genre_animation","genre_biography","genre_comedy","genre_crime","genre_documentary","genre_drama","genre_family","genre_fantasy","genre_filmnoir","genre_history","genre_horror","genre_music","genre_musical","genre_mystery","genre_realitytv","genre_romance","genre_scifi","genre_shortfilm","genre_sport","genre_thriller","genre_war","genre_western","main_actor1_is_female","main_actor2_is_female","main_actor3_is_female","total_number_of_actors","main_director_is_female","total_number_of_directors","total_number_of_producers","total_number_of_production_companies","total_number_of_production_countries","genre_count","actor1_avg_score","actor1_tier","actor2_avg_score","actor2_tier","actor3_avg_score","actor3_tier","director_avg_score","director_tier","editor_avg_score","editor_tier","producer_avg_score","producer_tier","production_company_avg_score","production_company_tier","main_lang_category","seasons","Continent"
"Czech Republic","Twentieth Century Fox Film Corporation","Lisa Ellzey","Peter Boyle","Kevin Reynolds","Rufus Sewell","Sophia Myles","James Franco","Tristan & Isolde","tt0375154","http://www.imdb.com/title/tt0375154/",6.9,31,4,2006,2.083333333,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,21,0,1,4,8,3,2,6.975,"Medium",6.76666666666667,"Medium",7.2,"Medium",6.9,"Medium",6.8,"Medium",6.9,"Medium",6.58223684210526,"Medium","English","Spring","EU"
"Czech Republic","The Weinstein Company","Charles Roven","Lesley Walker","Terry Gilliam","Mackenzie Crook","Matt Damon","Heath Ledger","The Brothers Grimm","tt0355295","http://www.imdb.com/title/tt0355295/",5.9,88,8,2005,1.966666667,"English",4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,2,8,3,3,7.1375,"Medium",7.25185185185185,"Medium",5.9,"Lower",7.18333333333333,"Medium",6.92857142857143,"Medium",6.9875,"Medium",6.77647058823529,"Medium","English","Summer","EU"
"Czech Republic","Michael London Productions","Brian Koppelman","Naomi Geraghty","Neil Burger","Paul Giamatti","Jessica Biel","Edward Norton","The Illusionist","tt0443543","http://www.imdb.com/title/tt0443543/",7.6,40,8,2006,1.833333333,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,35,0,1,5,6,2,3,7.32666666666667,"Medium",6.08181818181818,"Medium",6.4,"Medium",7.5,"Medium",7.9,"Medium",7.6,"Medium",7.6,"Medium","English","Summer","EU"
"Czech Republic","Zentropa Entertainments","Sisse Graum Jørgensen","Mikkel E.G. Nielsen","Nikolaj Arcel","Alicia Vikander","David Dencik","Mads Mikkelsen","En kongelig affære","tt1276419","http://www.imdb.com/title/tt1276419/",7.6,8,3,2012,2.283333333,"Deutsch",4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,42,0,1,3,6,4,3,7.2,"Medium",7.6,"Medium",7.6,"Medium",7.6,"Medium",7.6,"Medium",7.65,"Medium",7.06,"Medium","Deutsch","Spring","EU"
"Czech Republic","Paramount Pictures","Lorenzo di Bonaventura","none","Stephen Sommers","Marlon Wayans","Channing Tatum","Dennis Quaid","G.I. Joe: The Rise of Cobra","tt1046173","http://www.imdb.com/title/tt1046173/",5.8,175,8,2009,1.966666667,"English",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,1,3,5,2,3,6.45294117647059,"Medium",6.55,"Medium",5.36666666666667,"Lower",6.33333333333333,"Medium",6.3874109263658,"Medium",6.48333333333333,"Medium",6.84390243902439,"Medium","English","Summer","EU"
"Czech Republic","R.P. Productions","Roman Polanski","Hervé de Luze","Roman Polanski","Jamie Foreman","Ben Kingsley","Barney Clark","Oliver Twist","tt0380599","http://www.imdb.com/title/tt0380599/",6.9,50,9,2005,2.166666667,"English",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,1,3,3,4,2,6.9,"Medium",7.03846153846154,"Medium",6.9,"Medium",7.45454545454546,"Medium",7.28333333333333,"Medium",7.3,"Medium",6.9,"Medium","English","Fall","EU"
"Denmark","BBC Films","Johnny Andersen","Matthew Newman","Nicolas Winding Refn","Jamie Sives","Gary Lewis","Mads Mikkelsen","Valhalla Rising","tt0862467","http://www.imdb.com/title/tt0862467/",5.9,5.64188,9,2009,1.55,"English",1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,1,3,6,2,3,7.2,"Medium",5.9,"Lower",5.9,"Lower",6.53333333333333,"Medium",6.53333333333333,"Medium",5.9,"Lower",6.97647058823529,"Medium","English","Fall","EU"
"Denmark","Columbia TriStar Nordisk Film Distributors A/S","Anna Anthony","John Andreas Andersen","Pål Sletaune","Julia Schacht","Cecilie A. Mosli","Kristoffer Joner","Naboer","tt0453383","http://www.imdb.com/title/tt0453383/",6.6,2.4,3,2005,1.25,"Norsk",2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,8,0,1,4,2,3,3,6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium","Others","Spring","EU"
"Denmark","Paramount Pictures","Gary Levinsohn","Paul Hirsch","Mikael Salomon","Randy Quaid","Christian Slater","Morgan Freeman","Hard Rain","tt0120696","http://www.imdb.com/title/tt0120696/",5.8,70,1,1998,1.616666667,"English",1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,4,9,5,3,6.8,"Medium",6.45,"Medium",6.575,"Medium",5.8,"Lower",6.52142857142857,"Medium",7.2,"Medium",6.84390243902439,"Medium","English","Winter","EU"
"Denmark","Zentropa Entertainments","none","none","Per Fly","Marcin Dorociński","Sonja Richter","Michael Nyqvist","Kvinden der drømte om en mand","tt1239290","http://www.imdb.com/title/tt1239290/",4.9,4,1,2010,1.666666667,"Dansk",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1,0,3,1,1,6.4,"Medium",4.9,"Lower",4.9,"Lower",4.9,"Lower",6.3874109263658,"Medium",6.42327868852459,"Medium",7.06,"Medium","Others","Winter","EU"
"Denmark","Zentropa Entertainments","Sisse Graum Jørgensen","Pernille Bech Christensen","Susanne Bier","Ulrich Thomsen","Trine Dyrholm","Mikael Persbrandt","Hævnen","tt1340107","http://www.imdb.com/title/tt1340107/",7.7,15,8,2010,1.983333333,"Dansk",4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,1,1,1,1,2,1,7.7,"Medium",7.7,"Medium",7,"Medium",7.7,"Medium",7.7,"Medium",7.65,"Medium",7.06,"Medium","Others","Summer","EU"
"Denmark","Det Danske Filminstitut","Soren Staermose","Anne Østerud","Niels Arden Oplev","Lena Endre","Noomi Rapace","Michael Nyqvist","Män som hatar kvinnor","tt1132620","http://www.imdb.com/title/tt1132620/",7.8,13,2,2009,2.533333333,"svenska",2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,36,0,1,1,10,3,3,6.4,"Medium",7.8,"Medium",7.8,"Medium",7.8,"Medium",7.8,"Medium",7.8,"Medium",7.55,"Medium","Others","Winter","EU"
"Denmark","Zentropa Entertainments","Louise Vesth","Molly Malene Stensgaard","Lars von Trier","Kiefer Sutherland","Charlotte Gainsbourg","Kirsten Dunst","Melancholia","tt1527186","http://www.imdb.com/title/tt1527186/",7.1,7.4,5,2011,2.266666667,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,12,0,1,2,19,4,2,6.67058823529412,"Medium",7.1,"Medium",6.63636363636364,"Medium",7.55,"Medium",7.55,"Medium",7.1,"Medium",7.06,"Medium","English","Spring","EU"
"Denmark","Zentropa Entertainments","Vibeke Windeløv","Molly Malene Stensgaard","Lars von Trier","Lauren Bacall","Harriet Andersson","Nicole Kidman","Dogville","tt0276919","http://www.imdb.com/title/tt0276919/",8,10,5,2003,2.966666667,"English",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,31,0,1,6,19,9,1,6.54583333333333,"Medium",8,"Top",6.825,"Medium",7.55,"Medium",7.55,"Medium",8,"Top",7.06,"Medium","English","Spring","EU"
"Ecuador","Imagine Entertainment","Tony Ganz","Carol Littleton","Ken Kwapis","Peter Falk","Cyndi Lauper","Jeff Goldblum","Vibes","tt0096378","http://www.imdb.com/title/tt0096378/",5.4,1.884,8,1988,1.65,"English",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,34,0,1,2,2,2,3,6.4,"Medium",5.4,"Lower",5.75,"Lower",5.9,"Lower",6.47142857142857,"Medium",5.4,"Lower",6.41379310344828,"Medium","English","Summer","SA"
"Finland","Avenue Pictures Productions","Akiva Goldsman","Paul Martin Smith","Renny Harlin","Kathryn Morris","Jonny Lee Miller","LL Cool J","Mindhunters","tt0297284","http://www.imdb.com/title/tt0297284/",6.4,27,5,2004,1.766666667,"English",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14,0,1,5,10,4,3,6.35,"Medium",6.25,"Medium",6.4,"Medium",6.01111111111111,"Medium",6.46666666666667,"Medium",7.075,"Medium",6.9,"Medium","English","Spring","EU"
"Finland","Yleisradio (YLE)","Markus Selin","Antti Kulmala","Pete Riski","Dominique McElligott","Noah Huntley","Skye Bennett","Dark Floors","tt0985025","http://www.imdb.com/title/tt0985025/",4.5,4.3,2,2008,1.416666667,"English",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,8,0,1,1,4,2,2,4.5,"Lower",6.1,"Medium",6.25,"Medium",4.5,"Lower",4.5,"Lower",4.5,"Lower",4.5,"Lower","English","Winter","EU"
"Finland","Svenska Filminstitutet","Aki Kaurismäki","Aki Kaurismäki","Aki Kaurismäki","Esko Nikkari","Elina Salo","Kati Outinen","Tulitikkutehtaan tyttö","tt0098532","http://www.imdb.com/title/tt0098532/",7.6,0.4747,9,1990,1.1,"suomi",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17,0,1,3,4,2,2,7.6,"Medium",7.6,"Medium",7.6,"Medium",7.6,"Medium",7.6,"Medium",7.6,"Medium",7.6,"Medium","Others","Fall","EU"
"France","Televisión Española (TVE)","Gerardo Herrero","Alejandro Lázaro","Álex de la Iglesia","Raúl Arévalo","Antonio de la Torre","Santiago Segura","Balada triste de trompeta","tt1572491","http://www.imdb.com/title/tt1572491/",6.5,7,12,2010,1.683333333,"Español",1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,3,7,2,2,6.5,"Medium",6.5,"Medium",6.5,"Medium",6.4,"Medium",6.5,"Medium",6.5,"Medium",6.4,"Medium","Español","Winter","EU"
"France","Canal Plus","Luc Besson","Nicolas Trembasiewicz","Louis Leterrier","Bob Hoskins","Morgan Freeman","Jet Li","Unleashed","tt0342258","http://www.imdb.com/title/tt0342258/",7,45,2,2005,1.716666667,"English",3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,5,7,3,3,6.08571428571429,"Medium",6.8,"Medium",6.74,"Medium",6.66,"Medium",7,"Medium",6.64285714285714,"Medium",6.3,"Medium","English","Winter","EU"
"France","Why Not Productions","Pascal Caucheteux","none","Xavier Beauvois","Olivier Rabourdin","Michael Lonsdale","Lambert Wilson","Des hommes et des dieux","tt1588337","http://www.imdb.com/title/tt1588337/",7.2,4,5,2010,2,"العربية",2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1,2,6,1,2,7.2,"Medium",6.7,"Medium",7.2,"Medium",7.2,"Medium",6.3874109263658,"Medium",7.13333333333333,"Medium",7.2,"Medium","Others","Spring","EU"
"France","Gaumont","Alain Poiré","Georges Klotz","Francis Veber","Francis Huster","Jacques Villeret","Thierry Lhermitte","Le Dîner de cons","tt0119038","http://www.imdb.com/title/tt0119038/",7.7,12.5,4,1998,1.333333333,"Français",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,4,1,1,7.7,"Medium",7.7,"Medium",7.7,"Medium",6.8,"Medium",7.7,"Medium",7.7,"Medium",6.37142857142857,"Medium","Français","Spring","EU"
"France","Angoa-Agicoa","Dominique Barneaud","Bernard Sasia","Robert Guédiguian","Robinson Stévenin","Virginie Ledoyen","Simon Abkarian","LArmée du crime","tt1258120","http://www.imdb.com/title/tt1258120/",6.6,10,5,2009,2.316666667,"Français",2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,20,0,1,1,13,1,3,6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium",6.6,"Medium","Français","Spring","EU"
"France","American Zoetrope","Sofia Coppola","Sarah Flack","Sofia Coppola","Judy Davis","Jason Schwartzman","Kirsten Dunst","Marie Antoinette","tt0422720","http://www.imdb.com/title/tt0422720/",6.4,40,5,2006,2.05,"English",3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,22,1,1,3,6,3,3,6.67058823529412,"Medium",7.06666666666667,"Medium",7.15,"Medium",6.7,"Medium",6.32222222222222,"Medium",6.35,"Medium",6.64166666666667,"Medium","English","Spring","EU"
"France","France 3 Cinéma","Jean-Marc Deschamps","Hervé Schneid","Jean-Pierre Jeunet","Rufus","Mathieu Kassovitz","Audrey Tautou","Le fabuleux destin dAmélie Poulain","tt0211915","http://www.imdb.com/title/tt0211915/",8.5,10,4,2001,2.033333333,"Français",2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,55,0,1,3,9,2,2,7.35,"Medium",8.5,"Top",8.5,"Top",7.33333333333333,"Medium",7.275,"Medium",8.5,"Top",7.36666666666667,"Medium","Français","Spring","EU"
"France","Centropolis Entertainment","Joel B. Michaels","Michael J. Duthie","Roland Emmerich","Jaye Davidson","James Spader","Kurt Russell","Stargate","tt0111282","http://www.imdb.com/title/tt0111282/",7,55,10,1994,2.016666667,"English",3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,1,3,3,2,3,6.72,"Medium",5.825,"Lower",7.15,"Medium",6.35,"Medium",6.575,"Medium",6.16666666666667,"Medium",6.66666666666667,"Medium","English","Fall","EU"
"France","TF1 Films Production","Luc Besson","Camille Delamarre","Olivier Megaton","Callum Blue","Cliff Curtis","Zoe Saldana","Colombiana","tt1657507","http://www.imdb.com/title/tt1657507/",6.4,40,7,2011,1.8,"English",2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,1,3,6,1,3,6.86666666666667,"Medium",6.4,"Medium",6.4,"Medium",6.4,"Medium",6.25,"Medium",6.64285714285714,"Medium",6.55,"Medium","English","Summer","EU"
"France","Canal+","Marc Libert","Camille Delamarre","Stephen St. Leger","Joseph Gilgun","Maggie Grace","Guy Pearce","Lockout","tt1592525","http://www.imdb.com/title/tt1592525/",6.1,20,4,2012,1.583333333,"English",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,13,0,2,2,3,1,3,6.6,"Medium",7,"Medium",6.1,"Medium",6.1,"Medium",6.25,"Medium",6.1,"Medium",5.8,"Lower","English","Spring","EU"
"France","TF1 Films Production","Luc Besson","none","Richard Berry","Jean-Pierre Darroussin","Gabriella Wright","Jean Reno","LImmortel","tt1167638","http://www.imdb.com/title/tt1167638/",6.7,24,3,2010,1.916666667,"English",2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,40,0,1,2,2,1,3,6.9,"Medium",6.7,"Medium",6.7,"Medium",6.7,"Medium",6.3874109263658,"Medium",6.64285714285714,"Medium",6.55,"Medium","English","Spring","EU"
"France","Gaumont","Lene Børglum","Matthew Newman","Nicolas Winding Refn","Gordon Brown","Kristin Scott Thomas","Ryan Gosling","Only God Forgives","tt1602613","http://www.imdb.com/title/tt1602613/",5.8,4.8,5,2013,1.5,"English",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,0,1,1,5,5,3,7.25555555555556,"Medium",6.4625,"Medium",5.8,"Lower",6.53333333333333,"Medium",6.53333333333333,"Medium",5.8,"Lower",6.37142857142857,"Medium","English","Spring","EU"
"France","Live Entertainment","Samuel Hadida","Kathryn Himoff","Roger Avary","Jean-Hugues Anglade","Julie Delpy","Eric Stoltz","Killing Zoe","tt0110265","http://www.imdb.com/title/tt0110265/",6.5,1.5,10,1993,1.6,"English",2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11,0,1,1,1,2,3,6.7,"Medium",7.04285714285714,"Medium",6.5,"Medium",6.65,"Medium",6.63333333333333,"Medium",6.4,"Medium",7.06666666666667,"Medium","English","Fall","EU"
"France","Wild Bunch","Christophe Lioud","Sabine Emiliani","Luc Jacquet","Romane Bohringer","Charles Berling","Morgan Freeman","La Marche de lempereur","tt0428803","http://www.imdb.com/title/tt0428803/",7.8,8,1,2005,1.333333333,"Français",2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,2,2,7,1,1,6.8,"Medium",7.8,"Medium",7.8,"Medium",7.8,"Medium",7.8,"Medium",7.8,"Medium",7.5,"Medium","Français","Winter","EU"
"France","Canal Plus","Luc Besson","Christine Lucas Navarro","Louis Leterrier","Kate Nauta","Amber Valletta","Jason Statham","Transporter 2","tt0388482","http://www.imdb.com/title/tt0388482/",6.3,32,8,2005,1.45,"English",3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,10,0,1,2,7,2,3,6.39285714285714,"Medium",6.3,"Medium",6.3,"Medium",6.66,"Medium",6.7,"Medium",6.64285714285714,"Medium",6.3,"Medium","English","Summer","EU"
"France","Bac Films","Roman Polanski","Hervé de Luze","Roman Polanski","Lena Olin","Frank Langella","Johnny Depp","The Ninth Gate","tt0142688","http://www.imdb.com/title/tt0142688/",6.7,38,8,1999,2.216666667,"English",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,23,0,1,6,10,3,2,7.05,"Medium",6.06,"Medium",6.46666666666667,"Medium",7.45454545454546,"Medium",7.28333333333333,"Medium",7.3,"Medium",7.46666666666667,"Medium","English","Summer","EU"
"France","Le Studio Canal+","Joel B. Michaels","none","Renny Harlin","Frank Langella","Matthew Modine","Geena Davis","Cutthroat Island","tt0112760","http://www.imdb.com/title/tt0112760/",5.6,98,12,1995,1.983333333,"English",2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,31,0,1,4,4,4,3,6.46666666666667,"Medium",6.68333333333333,"Medium",6.06,"Medium",6.01111111111111,"Medium",6.3874109263658,"Medium",6.16666666666667,"Medium",5.6,"Lower","English","Winter","EU"
"France","Zweites Deutsches Fernsehen (ZDF)","Bernd Eichinger","Jane Seitz","Jean-Jacques Annaud","Helmut Qualtinger","Christian Slater","Sean Connery","The Name of the Rose","tt0091605","http://www.imdb.com/title/tt0091605/",7.8,20,9,1986,2.166666667,"English",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19,0,1,4,4,3,3,6.805,"Medium",6.45,"Medium",7.8,"Medium",7.6,"Medium",7.6,"Medium",7.33333333333333,"Medium",7.8,"Medium","English","Fall","EU"
"France","Regency Enterprises","Arnon Milchan","Jacqueline Cambas","Richard Benjamin","Nia Long","Ted Danson","Whoopi Goldberg","Made in America","tt0107478","http://www.imdb.com/title/tt0107478/",4.8,22,5,1993,1.85,"English",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,1,3,2,2,1,6.15714285714286,"Medium",5.43333333333333,"Lower",6.025,"Medium",5.6,"Lower",5.6,"Lower",6.62,"Medium",6.59310344827586,"Medium","English","Spring","EU"
"France","Twentieth Century Fox Film Corporation","Pierre-Ange Le Pogam","Carlo Rizzo","Xavier Gens","Olga Kurylenko","Dougray Scott","Timothy Olyphant","Hitman","tt0465494","http://www.imdb.com/title/tt0465494/",6.3,24,11,2007,1.483333333,"English",3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,1,4,6,2,3,6.52857142857143,"Medium",6.4,"Medium",6.5,"Medium",6.05,"Medium",6.05,"Medium",7.1,"Medium",6.58223684210526,"Medium","English","Fall","EU"
"France","Universal Pictures","Tim Bevan","William Steinkamp","Sydney Pollack","Catherine Keener","Sean Penn","Nicole Kidman","The Interpreter","tt0373926","http://www.imdb.com/title/tt0373926/",6.4,80,4,2005,2.133333333,"English",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,21,0,1,3,6,4,2,6.54583333333333,"Medium",7.15294117647059,"Medium",6.81111111111111,"Medium",6.55714285714286,"Medium",6.71,"Medium",6.75,"Medium",6.59811320754717,"Medium","English","Spring","EU"
"France","Canal+","none","none","Alain Chabat","Fred Testot","Jamel Debbouze","Alain Chabat","Sur la Piste du Marsupilami","tt1723642","http://www.imdb.com/title/tt1723642/",5.5,50,4,2012,1.75,"Français",1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,2,1,3,5.5,"Lower",6.56666666666667,"Medium",5.5,"Lower",5.5,"Lower",6.3874109263658,"Medium",6.42327868852459,"Medium",5.8,"Lower","Français","Spring","EU"
"France","France 2 Cinéma","Jacques Audiard","Juliette Welfling","Jacques Audiard","Bouli Lanners","Matthias Schoenaerts","Marion Cotillard","De rouille et dos","tt2053425","http://www.imdb.com/title/tt2053425/",7.5,15.4,5,2012,2.05,"English",3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,14,0,1,4,16,2,2,6.3,"Medium",7.5,"Medium",7.5,"Medium",7.7,"Medium",7.83333333333333,"Medium",7.5,"Medium",7.26,"Medium","English","Spring","EU"
"France","Bac Films","Roman Polanski","Hervé de Luze","Roman Polanski","Frank Finlay","Thomas Kretschmann","Adrien Brody","The Pianist","tt0253474","http://www.imdb.com/title/tt0253474/",8.5,35,9,2002,2.5,"English",3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,68,0,1,3,16,4,3,7.08888888888889,"Medium",7.2,"Medium",7.3,"Medium",7.45454545454546,"Medium",7.28333333333333,"Medium",7.3,"Medium",7.46666666666667,"Medium","English","Fall","EU"
"France","Universal Pictures","Tim Bevan","Robin Sales","Peter Howitt","Natalie Imbruglia","John Malkovich","Rowan Atkinson","Johnny English","tt0274166","http://www.imdb.com/title/tt0274166/",6,40,4,2003,1.466666667,"日本語",3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,1,3,2,2,3,6.35,"Medium",7.06363636363636,"Medium",6,"Medium",6.13333333333333,"Medium",6,"Medium",6.75,"Medium",6.59811320754717,"Medium","Others","Spring","EU"
"France","Peninsula Films","Jeremy Thomas","Jacopo Quadri","Bernardo Bertolucci","Louis Garrel","Eva Green","Michael Pitt","The Dreamers","tt0309987","http://www.imdb.com/title/tt0309987/",7.2,15,9,2003,1.916666667,"English",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,1,1,3,3,2,6.8,"Medium",7.1,"Medium",7.2,"Medium",6.95,"Medium",7.2,"Medium",6.9,"Medium",7.2,"Medium","English","Fall","EU"
"France","Saturn Films","Nicolas Cage","Zach Staenberg","Andrew Niccol","Jared Leto","Bridget Moynahan","Nicolas Cage","Lord of War","tt0399295","http://www.imdb.com/title/tt0399295/",7.6,42,9,2005,2.033333333,"العربية",8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,20,0,1,7,6,3,3,6.509375,"Medium",7.6,"Medium",7.2375,"Medium",7.1,"Medium",7.0375,"Medium",6.4,"Medium",6.525,"Medium","Others","Fall","EU"
"France","Les Films du Carrosse","Marcel Berbert","Claudine Bouché","François Truffaut","Jean-Claude Brialy","Michel Bouquet","Jeanne Moreau","La mariée était en noir","tt0061955","http://www.imdb.com/title/tt0061955/",7.3,0.747,3,1968,1.783333333,"Français",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0,1,2,3,2,3,7.6,"Medium",7.3,"Medium",7.5,"Medium",7.3,"Medium",7.3,"Medium",7.3,"Medium",7.3,"Medium","Français","Spring","EU"
"France","Paramount Pictures","Sean Daniel","Barry Malkin","Nora Ephron","Tim Roth","Lisa Kudrow","John Travolta","Lucky Numbers","tt0219952","http://www.imdb.com/title/tt0219952/",5,65,10,2000,1.75,"English",1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,1,1,3,2,2,2,6.50434782608696,"Medium",6,"Medium",6.6,"Medium",6.02,"Medium",6.28,"Medium",6.41428571428571,"Medium",6.84390243902439,"Medium","English","Fall","EU"
"France","Universal Pictures","Art Linson","Bill Pankow","Brian De Palma","Aaron Eckhart","Scarlett Johansson","Josh Hartnett","The Black Dahlia","tt0387877","http://www.imdb.com/title/tt0387877/",5.6,50,9,2006,2.016666667,"English",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,19,0,1,4,8,3,3,6.41111111111111,"Medium",7.03846153846154,"Medium",6.28461538461538,"Medium",6.55625,"Medium",6.26666666666667,"Medium",6.87142857142857,"Medium",6.59811320754717,"Medium","English","Fall","EU"
"France","Twentieth Century Fox Film Corporation","Pierre-Ange Le Pogam","Frédéric Thoraval","Pierre Morel","Maggie Grace","Famke Janssen","Liam Neeson","Taken","tt0936501","http://www.imdb.com/title/tt0936501/",7.9,25,2,2008,1.55,"English",4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,35,0,1,3,9,3,3,6.89411764705882,"Medium",6.28571428571429,"Medium",7,"Medium",7.2,"Medium",7.2,"Medium",7.1,"Medium",6.58223684210526,"Medium","English","Winter","EU"
